text_en,level,example_en,example_ru,tags,extra
council,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""council n.""}"
county,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""county n.""}"
courage,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""courage n.""}"
crash,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""crash n. , v.""}"
creation,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""creation n.""}"
creature,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""creature n.""}"
crew,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""crew n.""}"
crisis,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""crisis n.""}"
criterion,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""criterion n.""}"
critic,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""critic n.""}"
critical,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""critical adj.""}"
criticism,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""criticism n.""}"
criticize,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""criticize v.""}"
crop,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""crop n.""}"
crucial,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""crucial adj.""}"
cure,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""cure v. , n.""}"
curve,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""curve n. , v.""}"
curved,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""curved adj.""}"
debate,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""debate n. , v.""}"
debt,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""debt n.""}"
decent,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""decent adj.""}"
declare,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""declare v.""}"
decoration,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""decoration n.""}"
decrease,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""decrease v. , n.""}"
deeply,B2,,,"[""verb"", ""adverb""]","{""parts_of_speech"": [""verb"", ""adverb""], ""source"": ""Oxford 3000"", ""original_line"": ""deeply adv.""}"
defeat,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""defeat v. , n.""}"
defence,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""defence n.""}"
defend,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""defend v.""}"
delay,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""delay v. , n.""}"
deliberate,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""deliberate adj.""}"
deliberately,B2,,,"[""verb"", ""adverb""]","{""parts_of_speech"": [""verb"", ""adverb""], ""source"": ""Oxford 3000"", ""original_line"": ""deliberately adv.""}"
delight,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""delight v. , n.""}"
delighted,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""delighted adj.""}"
delivery,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""delivery n.""}"
demand,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""demand n. , v.""}"
demonstrate,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""demonstrate v.""}"
deny,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""deny v.""}"
depressed,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""depressed adj.""}"
depressing,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""depressing adj.""}"
depth,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""depth n.""}"
deserve,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""deserve v.""}"
desire,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""desire n. , v.""}"
desperate,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""desperate adj.""}"
detailed,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""detailed adj.""}"
detect,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""detect v.""}"
dig,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""dig v.""}"
disc,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""disc n.""}"
discipline,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""discipline n.""}"
dishonest,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""dishonest adj.""}"
dismiss,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""dismiss v.""}"
display,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""display v. , n.""}"
distribute,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""distribute v.""}"
distribution,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""distribution n.""}"
district,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""district n.""}"
division,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""division n.""}"
domestic,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""domestic adj.""}"
dominate,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""dominate v.""}"
downwards,B2,,,"[""verb"", ""adverb""]","{""parts_of_speech"": [""verb"", ""adverb""], ""source"": ""Oxford 3000"", ""original_line"": ""downwards adv.""}"
dozen,B2,,,"[""noun"", ""determiner""]","{""parts_of_speech"": [""noun"", ""determiner""], ""source"": ""Oxford 3000"", ""original_line"": ""dozen n. , det.""}"
draft,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""draft n. , v.""}"
drag,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""drag v.""}"
dramatic,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""dramatic adj.""}"
edit,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""edit v.""}"
edition,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""edition n.""}"
efficient,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""efficient adj.""}"
elderly,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""elderly adj.""}"
elect,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""elect v.""}"
elsewhere,B2,,,"[""verb"", ""adverb""]","{""parts_of_speech"": [""verb"", ""adverb""], ""source"": ""Oxford 3000"", ""original_line"": ""elsewhere adv.""}"
emerge,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""emerge v.""}"
emotional,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""emotional adj.""}"
emphasis,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""emphasis n.""}"
emphasize,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""emphasize v.""}"
enable,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""enable v.""}"
encounter,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""encounter v. , n.""}"
engage,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""engage v.""}"
enhance,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""enhance v.""}"
enquiry,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""enquiry n.""}"
ensure,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""ensure v.""}"
enthusiasm,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""enthusiasm n.""}"
enthusiastic,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""enthusiastic adj.""}"
entire,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""entire adj.""}"
entirely,B2,,,"[""verb"", ""adverb""]","{""parts_of_speech"": [""verb"", ""adverb""], ""source"": ""Oxford 3000"", ""original_line"": ""entirely adv.""}"
establish,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""establish v.""}"
estate,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""estate n.""}"
estimate,B2,,,"[""noun"", ""verb"", ""adjective""]","{""parts_of_speech"": [""noun"", ""verb"", ""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""estimate v. , n.ethical adj.""}"
evaluate,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""evaluate v.""}"
even,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""even adj.""}"
evil,B2,,,"[""noun"", ""adjective""]","{""parts_of_speech"": [""noun"", ""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""evil adj. , n.""}"
examination,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""examination n.""}"
excuse,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""excuse n. , v.""}"
executive,B2,,,"[""noun"", ""adjective""]","{""parts_of_speech"": [""noun"", ""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""executive n. , adj.""}"
existence,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""existence n.""}"
expectation,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""expectation n.""}"
expense,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""expense n.""}"
exploration,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""exploration n.""}"
expose,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""expose v.""}"
extend,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""extend v.""}"
extent,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""extent n.""}"
external,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""external adj.""}"
extraordinary,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""extraordinary adj.""}"
facility,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""facility n.""}"
failure,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""failure n.""}"
faith,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""faith n.""}"
fault,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""fault n.""}"
feather,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""feather n.""}"
fee,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""fee n.""}"
feedback,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""feedback n.""}"
fellow,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""fellow adj.""}"
finance,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""finance n. , v.""}"
finding,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""finding n.""}"
firm,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""firm n.""}"
flame,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""flame n.""}"
flash,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""flash n. , v.""}"
flexible,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""flexible adj.""}"
float,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""float v.""}"
folding,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""folding adj.""}"
forgive,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""forgive v.""}"
former,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""former adj.""}"
fortune,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""fortune n.""}"
found,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""found v.""}"
freedom,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""freedom n.""}"
frequency,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""frequency n.""}"
fully,B2,,,"[""verb"", ""adverb""]","{""parts_of_speech"": [""verb"", ""adverb""], ""source"": ""Oxford 3000"", ""original_line"": ""fully adv.""}"
fund,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""fund n. , v.""}"
fundamental,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""fundamental adj.""}"
funding,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""funding n.""}"
furthermore,B2,,,"[""verb"", ""adverb""]","{""parts_of_speech"": [""verb"", ""adverb""], ""source"": ""Oxford 3000"", ""original_line"": ""furthermore adv.""}"
gain,B2,,,"[""noun"", ""verb""]","{""parts_of_speech"": [""noun"", ""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""gain v. , n.""}"
gang,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""gang n.""}"
generate,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""generate v.""}"
genre,B2,,,"[""noun""]","{""parts_of_speech"": [""noun""], ""source"": ""Oxford 3000"", ""original_line"": ""genre n.""}"
govern,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""govern v.""}"
grab,B2,,,"[""verb""]","{""parts_of_speech"": [""verb""], ""source"": ""Oxford 3000"", ""original_line"": ""grab v.""}"
gradually,B2,,,"[""verb"", ""adverb""]","{""parts_of_speech"": [""verb"", ""adverb""], ""source"": ""Oxford 3000"", ""original_line"": ""gradually adv.""}"
grand,B2,,,"[""adjective""]","{""parts_of_speech"": [""adjective""], ""source"": ""Oxford 3000"", ""original_line"": ""grand adj.""}"
